Advanced Reads Samples		
Sample number	Abs	
1	1,125423431	
2	1,870867252	
3	1,123167157	
4	1,308203816	
5	1,350867271	
6	1,766236782	
7	1,491897821	
8	1,538189173	
9	1,419587374	
10	1,275995493	
11	1,110139608	
12	1,06901288	
13	1,17085433	
14	1,089087367	
15	1,719200492	
16	1,407584429	
17	1,188113928	
18	1,358389974	
19	2,094534397	
20	1,966316581	
21	1,912571073	
22	1,861400366	
23	1,620548844	
24	1,395801544	
25	1,098035097	
26	1,017624974	
27	0,9336223006	
28	0,9713320732	
29	1,312608719	
30	1,053978443	
31	1,19940114	
32	1,464185596	
33	1,501690269	
34	1,772002697	
35	2,09302187	
36	2,060911655	
37	1,082461715	
38	1,348682404	
39	0,9619085789	
40	1,06522584	
41	1,370659113	
42	1,483872294	
43	1,173724532	
44	1,308687687	
45	1,289568901	
46	1,336272359	
47	1,441935062	
48	1,719025254	
49	0,9460462928	
50	1,66370976	
51	1,035936117	
52	0,8587840796	
53	0,9778449535	
54	1,683398008	
55	0,8874168396	
56	1,069001913	
57	0,866642952	
58	1,146030426	
59	1,028969288	
60	1,07166481	
61	1,001582742	
62	0,9463734627	
63	0,8817812204	
64	0,9072289467	
65	1,052852631	
66	1,092888117	
67	0,920956254	
68	0,9104608297	
69	0,9302945137	
70	0,7989598513	
71	0,8656634092	
72	0,8838418722	
73	1,481498361	
74	1,195445657	
75	0,8081176281	
76	0,9137148857	
77	1,452530384	
78	1,06960535	
79	0,950047195	
80	0,9458577633	
81	0,8980190158	
82	0,759078145	
83	0,7590686083	
84	0,7743623853	
85	1,481836557	
86	1,36149013	
87	1,036021829	
88	1,087592125	
89	1,424863338	
90	1,056133151	
91	0,9579749703	
92	1,121560335	
93	0,8074250221	
94	0,7614787221	
95	0,7629332542	
96	0,9139275551	

Advanced Reads Samples
Advanced Reads Samples
Collection Time: 2/1/06 07:16:00
Operator Name  :
Microplate Reader Software Version: 3.20(57)
Parameter List :
Advanced Reads
Report time                       seg 02 jan 07:16:00 AM 2006
Method file                       Default
Batch file
Instrument                        Cary 50
Instrument serial number
Software Version                  3.20(57)
Driver Version                    2.2.54
Operator
Instrument Parameters
Stop Threshold                    OFF
Averaging Time (s)                0,5000
Temperature control
Device                           OFF
Set temperature (°C)
Wellplate
Plate format                     96 wells Costar
X Mode                            Wavelength (nm)
Y Mode                            Abs
Pathlength correction             None
Wavelength (nm)                  590,0
Analysis
Collection time                  2/1/06 07:11:19
Method Log     :
Method Name    : Default
Date/Time stamp: 2/1/06 06:54:56
Method Modifications:
Ave. time (s) Changed: 2/1/06 07:01:01, Old:   0,1000, New:   0,5000
WaveLength Changed: 2/1/06 07:01:01, Old:500,00, New:590,00
Num Samples Changed: 2/1/06 07:06:21, Old:0, New:1
Num Samples Changed: 2/1/06 07:11:19, Old:96, New:1
Num Samples Changed: 2/1/06 07:16:00, Old:96, New:1
End Method Modifications
Sample Readings:
SML-1;; 1,1254
SML-2;; 1,8709
SML-3;; 1,1232
SML-4;; 1,3082
SML-5;; 1,3509
SML-6;; 1,7662
SML-7;; 1,4919
SML-8;; 1,5382
SML-9;; 1,4196
SML-10;; 1,2760
SML-11;; 1,1101
SML-12;; 1,0690
SML-24;; 1,3958
SML-23;; 1,6205
SML-22;; 1,8614
SML-21;; 1,9126
SML-20;; 1,9663
SML-19;; 2,0945
SML-18;; 1,3584
SML-17;; 1,1881
SML-16;; 1,4076
SML-15;; 1,7192
SML-14;; 1,0891
SML-13;; 1,1709
SML-25;; 1,0980
SML-26;; 1,0176
SML-27;; 0,9336
SML-28;; 0,9713
SML-29;; 1,3126
SML-30;; 1,0540
SML-31;; 1,1994
SML-32;; 1,4642
SML-33;; 1,5017
SML-34;; 1,7720
SML-35;; 2,0930
SML-36;; 2,0609
SML-48;; 1,7190
SML-47;; 1,4419
SML-46;; 1,3363
SML-45;; 1,2896
SML-44;; 1,3087
SML-43;; 1,1737
SML-42;; 1,4839
SML-41;; 1,3707
SML-40;; 1,0652
SML-39;; 0,9619
SML-38;; 1,3487
SML-37;; 1,0825
SML-49;; 0,9460
SML-50;; 1,6637
SML-51;; 1,0359
SML-52;; 0,8588
SML-53;; 0,9778
SML-54;; 1,6834
SML-55;; 0,8874
SML-56;; 1,0690
SML-57;; 0,8666
SML-58;; 1,1460
SML-59;; 1,0290
SML-60;; 1,0717
SML-72;; 0,8838
SML-71;; 0,8657
SML-70;; 0,7990
SML-69;; 0,9303
SML-68;; 0,9105
SML-67;; 0,9210
SML-66;; 1,0929
SML-65;; 1,0529
SML-64;; 0,9072
SML-63;; 0,8818
SML-62;; 0,9464
SML-61;; 1,0016
SML-73;; 1,4815
SML-74;; 1,1954
SML-75;; 0,8081
SML-76;; 0,9137
SML-77;; 1,4525
SML-78;; 1,0696
SML-79;; 0,9500
SML-80;; 0,9459
SML-81;; 0,8980
SML-82;; 0,7591
SML-83;; 0,7591
SML-84;; 0,7744
SML-96;; 0,9139
SML-95;; 0,7629
SML-94;; 0,7615
SML-93;; 0,8074
SML-92;; 1,1216
SML-91;; 0,9580
SML-90;; 1,0561
SML-89;; 1,4249
SML-88;; 1,0876
SML-87;; 1,0360
SML-86;; 1,3615
SML-85;; 1,4818
Sample Readings end:

