Advanced Reads Samples		
Sample number	Abs	
1	0,6897028685	
2	0,6714282036	
3	0,7122083902	
4	0,6989566088	
5	0,7466292977	
6	0,7741297483	
7	0,86305511	
8	0,8250743151	
9	1,015661716	
10	0,8603127003	
11	0,8803723454	
12	0,8562957048	
13	0,7554092407	
14	0,739035964	
15	0,6646347046	
16	0,6602181196	
17	0,7307155132	
18	0,7214421034	
19	0,6873385906	
20	1,040302038	
21	0,919154048	
22	1,016260386	
23	0,9617076516	
24	0,8784979582	
25	0,6845312715	
26	0,6704394817	
27	0,6764229536	
28	0,6813435555	
29	0,6870756149	
30	0,6899245977	
31	0,6856739521	
32	0,6993294954	
33	0,6882455349	
34	0,7464187145	
35	0,7071340084	
36	0,8042248487	
37	0,6730598211	
38	0,6876603365	
39	0,6835143566	
40	0,690486908	
41	0,6815056205	
42	0,7077848911	
43	0,6929525137	
44	0,7107217312	
45	0,7239256501	
46	0,817768991	
47	0,6735094786	
48	0,7386023998	
49	0,7107128501	
50	0,6764267087	
51	0,6710368395	
52	0,7147043943	
53	0,6847606897	
54	0,6895946264	
55	0,6913635135	
56	0,7298103571	
57	0,6891782284	
58	0,700067997	
59	0,6763427258	
60	0,8468575478	
61	0,6689934731	
62	0,667745471	
63	0,6669222116	
64	0,6941701174	
65	0,6736909747	
66	0,6943906546	
67	0,6791192293	
68	0,7097071409	
69	0,6704369783	
70	0,7000039816	
71	0,6820485592	
72	0,8413314819	
73	0,6803838015	
74	0,6649886966	
75	0,7259572744	
76	0,7039146423	
77	0,6707642078	
78	0,6778355837	
79	0,7422447205	
80	0,6800165176	
81	0,6895874739	
82	0,6919998527	
83	0,7490755916	
84	0,684184432	
85	0,7710264325	
86	0,7379654646	
87	0,6768474579	
88	0,6722088456	
89	0,6718915701	
90	0,6914893389	
91	0,6769497991	
92	0,6921109557	
93	0,6768721938	
94	0,6644228697	
95	0,6842763424	
96	0,6821029186	

Advanced Reads Samples
Advanced Reads Samples
Collection Time: 4/1/06 10:48:37
Operator Name  :
Microplate Reader Software Version: 3.20(57)
Parameter List :
Advanced Reads
Report time                       qua 04 jan 10:48:37 AM 2006
Method file                       Default
Batch file
Instrument                        Cary 50
Instrument serial number
Software Version                  3.20(57)
Driver Version                    2.2.54
Operator
Instrument Parameters
Stop Threshold                    OFF
Averaging Time (s)                0,5000
Temperature control
Device                           OFF
Set temperature (°C)
Wellplate
Plate format                     96 wells Costar
X Mode                            Wavelength (nm)
Y Mode                            Abs
Pathlength correction             None
Wavelength (nm)                  590,0
Analysis
Collection time                  4/1/06 10:41:54
Method Log     :
Method Name    : Default
Date/Time stamp: 4/1/06 10:37:45
Method Modifications:
Ave. time (s) Changed: 4/1/06 10:40:07, Old:   0,1000, New:   0,5000
WaveLength Changed: 4/1/06 10:40:07, Old:500,00, New:590,00
Num Samples Changed: 4/1/06 10:41:53, Old:0, New:1
Num Samples Changed: 4/1/06 10:48:37, Old:96, New:1
End Method Modifications
Sample Readings:
SML-1;; 0,6897
SML-2;; 0,6714
SML-3;; 0,7122
SML-4;; 0,6990
SML-5;; 0,7466
SML-6;; 0,7741
SML-7;; 0,8631
SML-8;; 0,8251
SML-9;; 1,0157
SML-10;; 0,8603
SML-11;; 0,8804
SML-12;; 0,8563
SML-24;; 0,8785
SML-23;; 0,9617
SML-22;; 1,0163
SML-21;; 0,9192
SML-20;; 1,0403
SML-19;; 0,6873
SML-18;; 0,7214
SML-17;; 0,7307
SML-16;; 0,6602
SML-15;; 0,6646
SML-14;; 0,7390
SML-13;; 0,7554
SML-25;; 0,6845
SML-26;; 0,6704
SML-27;; 0,6764
SML-28;; 0,6813
SML-29;; 0,6871
SML-30;; 0,6899
SML-31;; 0,6857
SML-32;; 0,6993
SML-33;; 0,6882
SML-34;; 0,7464
SML-35;; 0,7071
SML-36;; 0,8042
SML-48;; 0,7386
SML-47;; 0,6735
SML-46;; 0,8178
SML-45;; 0,7239
SML-44;; 0,7107
SML-43;; 0,6930
SML-42;; 0,7078
SML-41;; 0,6815
SML-40;; 0,6905
SML-39;; 0,6835
SML-38;; 0,6877
SML-37;; 0,6731
SML-49;; 0,7107
SML-50;; 0,6764
SML-51;; 0,6710
SML-52;; 0,7147
SML-53;; 0,6848
SML-54;; 0,6896
SML-55;; 0,6914
SML-56;; 0,7298
SML-57;; 0,6892
SML-58;; 0,7001
SML-59;; 0,6763
SML-60;; 0,8469
SML-72;; 0,8413
SML-71;; 0,6820
SML-70;; 0,7000
SML-69;; 0,6704
SML-68;; 0,7097
SML-67;; 0,6791
SML-66;; 0,6944
SML-65;; 0,6737
SML-64;; 0,6942
SML-63;; 0,6669
SML-62;; 0,6677
SML-61;; 0,6690
SML-73;; 0,6804
SML-74;; 0,6650
SML-75;; 0,7260
SML-76;; 0,7039
SML-77;; 0,6708
SML-78;; 0,6778
SML-79;; 0,7422
SML-80;; 0,6800
SML-81;; 0,6896
SML-82;; 0,6920
SML-83;; 0,7491
SML-84;; 0,6842
SML-96;; 0,6821
SML-95;; 0,6843
SML-94;; 0,6644
SML-93;; 0,6769
SML-92;; 0,6921
SML-91;; 0,6769
SML-90;; 0,6915
SML-89;; 0,6719
SML-88;; 0,6722
SML-87;; 0,6768
SML-86;; 0,7380
SML-85;; 0,7710
Sample Readings end:

