Advanced Reads Samples		
Sample number	Abs	
1	1,177224398	
2	0,7877652645	
3	0,9118289948	
4	0,8384239078	
5	0,9949049354	
6	0,9956783056	
7	1,170588017	
8	1,216790915	
9	1,200019836	
10	1,177386999	
11	1,04285717	
12	1,015434265	
13	0,7187325358	
14	0,7341046929	
15	0,7273113728	
16	0,8060543537	
17	0,8197925091	
18	0,7893468738	
19	0,842916131	
20	1,129669428	
21	1,111445904	
22	1,523782134	
23	1,547926426	
24	1,37361908	
25	0,7279013395	
26	0,6912522316	
27	0,6967582703	
28	0,7950128317	
29	0,7384104729	
30	0,7338285446	
31	0,8663199544	
32	0,9019376636	
33	0,9540752769	
34	1,222536087	
35	1,42306149	
36	1,907530069	
37	0,6924519539	
38	0,6889542341	
39	0,8774400949	
40	0,7090015411	
41	0,7204441428	
42	0,739263773	
43	1,067738056	
44	0,7515902519	
45	0,7619785666	
46	0,9750351906	
47	1,177988768	
48	1,302875519	
49	0,711533308	
50	0,7430427074	
51	0,8508162498	
52	0,7904347181	
53	0,7894715071	
54	0,7285127044	
55	1,064312458	
56	0,9381247759	
57	0,7818088531	
58	0,8060896993	
59	1,074796677	
60	1,064257264	
61	0,7395471334	
62	0,6677684784	
63	0,7077246904	
64	0,8031523228	
65	0,7482438087	
66	0,6728133559	
67	0,715847373	
68	0,8842742443	
69	0,7356489897	
70	0,6987375021	
71	0,7212136388	
72	1,022097111	
73	0,7715662718	
74	0,7943469286	
75	0,7492449284	
76	0,779743433	
77	0,9376579523	
78	0,9040776491	
79	0,7418500185	
80	0,7744141817	
81	0,8882195354	
82	0,9520824552	
83	0,7237335443	
84	0,819157362	
85	1,410638094	
86	0,9468729496	
87	0,7426077127	
88	0,7206759453	
89	0,8099287748	
90	0,7264266014	
91	1,065765023	
92	0,7606655955	
93	0,7533116341	
94	0,7474981546	
95	1,115920544	
96	0,7722494602	

Advanced Reads Samples
Advanced Reads Samples
Collection Time: 1/1/06 01:45:39
Operator Name  :
Microplate Reader Software Version: 3.20(57)
Parameter List :
Advanced Reads
Report time                       dom 01 jan 01:45:39 AM 2006
Method file                       Default
Batch file
Instrument                        Cary 50
Instrument serial number
Software Version                  3.20(57)
Driver Version                    2.2.54
Operator
Instrument Parameters
Stop Threshold                    OFF
Averaging Time (s)                0,5000
Temperature control
Device                           OFF
Set temperature (°C)
Wellplate
Plate format                     96 wells Costar
X Mode                            Wavelength (nm)
Y Mode                            Abs
Pathlength correction             None
Wavelength (nm)                  590,0
Analysis
Collection time                  1/1/06 01:42:07
Method Log     :
Method Name    : Default
Date/Time stamp: 1/1/06 00:23:53
Method Modifications:
Ave. time (s) Changed: 1/1/06 00:24:32, Old:   0,1000, New:   0,5000
WaveLength Changed: 1/1/06 00:24:32, Old:500,00, New:590,00
Num Samples Changed: 1/1/06 00:25:26, Old:0, New:1
Num Samples Changed: 1/1/06 00:30:24, Old:96, New:1
Num Samples Changed: 1/1/06 00:34:50, Old:96, New:1
Num Samples Changed: 1/1/06 01:32:18, Old:96, New:1
Num Samples Changed: 1/1/06 01:38:14, Old:96, New:1
Num Samples Changed: 1/1/06 01:42:07, Old:96, New:1
Num Samples Changed: 1/1/06 01:45:39, Old:96, New:1
End Method Modifications
Sample Readings:
SML-1;; 1,1772
SML-2;; 0,7878
SML-3;; 0,9118
SML-4;; 0,8384
SML-5;; 0,9949
SML-6;; 0,9957
SML-7;; 1,1706
SML-8;; 1,2168
SML-9;; 1,2000
SML-10;; 1,1774
SML-11;; 1,0429
SML-12;; 1,0154
SML-24;; 1,3736
SML-23;; 1,5479
SML-22;; 1,5238
SML-21;; 1,1114
SML-20;; 1,1297
SML-19;; 0,8429
SML-18;; 0,7893
SML-17;; 0,8198
SML-16;; 0,8061
SML-15;; 0,7273
SML-14;; 0,7341
SML-13;; 0,7187
SML-25;; 0,7279
SML-26;; 0,6913
SML-27;; 0,6968
SML-28;; 0,7950
SML-29;; 0,7384
SML-30;; 0,7338
SML-31;; 0,8663
SML-32;; 0,9019
SML-33;; 0,9541
SML-34;; 1,2225
SML-35;; 1,4231
SML-36;; 1,9075
SML-48;; 1,3029
SML-47;; 1,1780
SML-46;; 0,9750
SML-45;; 0,7620
SML-44;; 0,7516
SML-43;; 1,0677
SML-42;; 0,7393
SML-41;; 0,7204
SML-40;; 0,7090
SML-39;; 0,8774
SML-38;; 0,6890
SML-37;; 0,6925
SML-49;; 0,7115
SML-50;; 0,7430
SML-51;; 0,8508
SML-52;; 0,7904
SML-53;; 0,7895
SML-54;; 0,7285
SML-55;; 1,0643
SML-56;; 0,9381
SML-57;; 0,7818
SML-58;; 0,8061
SML-59;; 1,0748
SML-60;; 1,0643
SML-72;; 1,0221
SML-71;; 0,7212
SML-70;; 0,6987
SML-69;; 0,7356
SML-68;; 0,8843
SML-67;; 0,7158
SML-66;; 0,6728
SML-65;; 0,7482
SML-64;; 0,8032
SML-63;; 0,7077
SML-62;; 0,6678
SML-61;; 0,7395
SML-73;; 0,7716
SML-74;; 0,7943
SML-75;; 0,7492
SML-76;; 0,7797
SML-77;; 0,9377
SML-78;; 0,9041
SML-79;; 0,7419
SML-80;; 0,7744
SML-81;; 0,8882
SML-82;; 0,9521
SML-83;; 0,7237
SML-84;; 0,8192
SML-96;; 0,7722
SML-95;; 1,1159
SML-94;; 0,7475
SML-93;; 0,7533
SML-92;; 0,7607
SML-91;; 1,0658
SML-90;; 0,7264
SML-89;; 0,8099
SML-88;; 0,7207
SML-87;; 0,7426
SML-86;; 0,9469
SML-85;; 1,4106
Sample Readings end:

