Advanced Reads Samples		
Sample number	Abs	
1	1,137296081	
2	2,431591988	
3	2,195093155	
4	1,522737861	
5	1,201550484	
6	2,159783125	
7	1,793750048	
8	1,399246097	
9	1,109602571	
10	1,251444101	
11	1,081080198	
12	1,039162993	
13	1,729504228	
14	0,9565432668	
15	2,446111202	
16	2,063725948	
17	2,03623867	
18	1,057706952	
19	2,459656715	
20	1,976431131	
21	1,865402818	
22	1,212606549	
23	1,623553157	
24	1,36578548	
25	1,751253724	
26	1,119298458	
27	0,7574343681	
28	1,129045606	
29	1,294192672	
30	1,006572723	
31	0,7946536541	
32	1,102841258	
33	1,607949495	
34	1,648256183	
35	1,069819212	
36	1,96930933	
37	1,437729359	
38	1,5658499	
39	1,159512758	
40	1,229068637	
41	1,809698105	
42	1,637505412	
43	1,209119201	
44	1,345552683	
45	1,520739079	
46	1,519512296	
47	1,224283814	
48	1,678123355	
49	0,9758861661	
50	2,530709505	
51	1,259274244	
52	0,8865090013	
53	1,126668096	
54	2,394960642	
55	0,8905294538	
56	0,8255630136	
57	0,8820860386	
58	2,241756678	
59	0,9416714907	
60	0,9667374492	
61	1,171980023	
62	2,343575478	
63	1,275875688	
64	0,9783110619	
65	0,9298089743	
66	2,402116299	
67	0,804219842	
68	0,796364069	
69	1,008752704	
70	0,9729607701	
71	1,037278891	
72	0,8537216187	
73	2,627269983	
74	1,319438577	
75	1,014698744	
76	0,908783257	
77	2,430933475	
78	1,198467493	
79	0,7788298726	
80	0,9986292124	
81	1,675735354	
82	1,185274601	
83	0,7566414475	
84	0,780025959	
85	2,561783314	
86	1,607940674	
87	1,362254977	
88	1,375603557	
89	2,491047859	
90	1,288739443	
91	0,898288548	
92	1,358019948	
93	2,121567011	
94	1,024762869	
95	1,565766692	
96	1,211923599	

Advanced Reads Samples
Advanced Reads Samples
Collection Time: 1/1/06 08:48:37
Operator Name  :
Microplate Reader Software Version: 3.20(57)
Parameter List :
Advanced Reads
Report time                       dom 01 jan 08:48:37 AM 2006
Method file                       Default
Batch file
Instrument                        Cary 50
Instrument serial number
Software Version                  3.20(57)
Driver Version                    2.2.54
Operator
Instrument Parameters
Stop Threshold                    OFF
Averaging Time (s)                0,5000
Temperature control
Device                           OFF
Set temperature (°C)
Wellplate
Plate format                     96 wells Costar
X Mode                            Wavelength (nm)
Y Mode                            Abs
Pathlength correction             None
Wavelength (nm)                  590,0
Analysis
Collection time                  1/1/06 08:44:17
Method Log     :
Method Name    : Default
Date/Time stamp: 1/1/06 08:39:12
Method Modifications:
Ave. time (s) Changed: 1/1/06 08:39:52, Old:   0,1000, New:   0,5000
WaveLength Changed: 1/1/06 08:39:52, Old:500,00, New:590,00
Num Samples Changed: 1/1/06 08:40:23, Old:0, New:1
Num Samples Changed: 1/1/06 08:44:17, Old:96, New:1
Num Samples Changed: 1/1/06 08:48:37, Old:96, New:1
End Method Modifications
Sample Readings:
SML-1;; 1,1373
SML-2;; 2,4316
SML-3;; 2,1951
SML-4;; 1,5227
SML-5;; 1,2016
SML-6;; 2,1598
SML-7;; 1,7938
SML-8;; 1,3992
SML-9;; 1,1096
SML-10;; 1,2514
SML-11;; 1,0811
SML-12;; 1,0392
SML-24;; 1,3658
SML-23;; 1,6236
SML-22;; 1,2126
SML-21;; 1,8654
SML-20;; 1,9764
SML-19;; 2,4597
SML-18;; 1,0577
SML-17;; 2,0362
SML-16;; 2,0637
SML-15;; 2,4461
SML-14;; 0,9565
SML-13;; 1,7295
SML-25;; 1,7513
SML-26;; 1,1193
SML-27;; 0,7574
SML-28;; 1,1290
SML-29;; 1,2942
SML-30;; 1,0066
SML-31;; 0,7947
SML-32;; 1,1028
SML-33;; 1,6079
SML-34;; 1,6483
SML-35;; 1,0698
SML-36;; 1,9693
SML-48;; 1,6781
SML-47;; 1,2243
SML-46;; 1,5195
SML-45;; 1,5207
SML-44;; 1,3456
SML-43;; 1,2091
SML-42;; 1,6375
SML-41;; 1,8097
SML-40;; 1,2291
SML-39;; 1,1595
SML-38;; 1,5658
SML-37;; 1,4377
SML-49;; 0,9759
SML-50;; 2,5307
SML-51;; 1,2593
SML-52;; 0,8865
SML-53;; 1,1267
SML-54;; 2,3950
SML-55;; 0,8905
SML-56;; 0,8256
SML-57;; 0,8821
SML-58;; 2,2418
SML-59;; 0,9417
SML-60;; 0,9667
SML-72;; 0,8537
SML-71;; 1,0373
SML-70;; 0,9730
SML-69;; 1,0088
SML-68;; 0,7964
SML-67;; 0,8042
SML-66;; 2,4021
SML-65;; 0,9298
SML-64;; 0,9783
SML-63;; 1,2759
SML-62;; 2,3436
SML-61;; 1,1720
SML-73;; 2,6273
SML-74;; 1,3194
SML-75;; 1,0147
SML-76;; 0,9088
SML-77;; 2,4309
SML-78;; 1,1985
SML-79;; 0,7788
SML-80;; 0,9986
SML-81;; 1,6757
SML-82;; 1,1853
SML-83;; 0,7566
SML-84;; 0,7800
SML-96;; 1,2119
SML-95;; 1,5658
SML-94;; 1,0248
SML-93;; 2,1216
SML-92;; 1,3580
SML-91;; 0,8983
SML-90;; 1,2887
SML-89;; 2,4910
SML-88;; 1,3756
SML-87;; 1,3623
SML-86;; 1,6079
SML-85;; 2,5618
Sample Readings end:

