Advanced Reads Samples		
Sample number	Abs	
1	0,7925387621	
2	0,8628655672	
3	0,8248963356	
4	0,944421649	
5	1,109300852	
6	1,101801872	
7	0,9943156242	
8	1,009117961	
9	0,9169160128	
10	0,8637297153	
11	0,8514864445	
12	0,9106272459	
13	0,798006773	
14	0,9274714589	
15	0,8132648468	
16	0,8165103197	
17	0,9654935598	
18	1,050930977	
19	1,144079804	
20	0,9954035878	
21	0,9382004738	
22	0,8755159378	
23	1,299844384	
24	0,9876164198	
25	0,8541285992	
26	0,8620657325	
27	0,8623142838	
28	0,8276447058	
29	1,120237112	
30	0,951597929	
31	1,087080717	
32	1,011030912	
33	1,219000697	
34	0,7623611689	
35	0,9300229549	
36	0,9608514309	
37	0,7910858393	
38	0,7571216822	
39	0,7833438516	
40	0,7876802683	
41	1,165805101	
42	1,0117625	
43	1,050698519	
44	1,014057636	
45	0,9679322243	
46	0,7868783474	
47	0,8141851425	
48	0,8186296821	
49	0,7860025167	
50	0,7815202475	
51	0,8139308095	
52	0,7590434551	
53	0,9068334699	
54	0,9026996493	
55	0,9553585052	
56	0,9765158892	
57	0,7291302681	
58	0,7324764729	
59	0,7743244171	
60	0,7854368687	
61	0,7532915473	
62	0,7595176697	
63	0,7586544752	
64	0,7845109105	
65	0,8520608544	
66	0,9512235522	
67	0,8492581248	
68	0,8277515173	
69	0,7284575105	
70	0,6946945786	
71	0,7215071917	
72	0,6846956611	
73	0,7770851851	
74	0,7670332193	
75	0,8161519766	
76	1,017660141	
77	0,918463707	
78	0,8647934198	
79	0,8932605386	
80	0,8827076554	
81	0,7010042667	
82	0,6999158859	
83	0,712439537	
84	0,7075327635	
85	0,7455359697	
86	0,8508680463	
87	0,7629928589	
88	0,7709661722	
89	0,8540811539	
90	0,8409211636	
91	0,8414002061	
92	0,8549727201	
93	0,6804763079	
94	0,6949648261	
95	0,6771537066	
96	0,6885454655	

Advanced Reads Samples
Advanced Reads Samples
Collection Time: 1/1/06 07:16:32
Operator Name  :
Microplate Reader Software Version: 3.20(57)
Parameter List :
Advanced Reads
Report time                       dom 01 jan 07:16:32 AM 2006
Method file                       Default
Batch file
Instrument                        Cary 50
Instrument serial number
Software Version                  3.20(57)
Driver Version                    2.2.54
Operator
Instrument Parameters
Stop Threshold                    OFF
Averaging Time (s)                0,5000
Temperature control
Device                           OFF
Set temperature (°C)
Wellplate
Plate format                     96 wells Costar
X Mode                            Wavelength (nm)
Y Mode                            Abs
Pathlength correction             None
Wavelength (nm)                  590,0
Analysis
Collection time                  1/1/06 07:12:21
Method Log     :
Method Name    : Default
Date/Time stamp: 1/1/06 09:39:21
Method Modifications:
Ave. time (s) Changed: 1/1/06 07:00:32, Old:   0,1000, New:   0,5000
WaveLength Changed: 1/1/06 07:00:32, Old:500,00, New:590,00
Num Samples Changed: 1/1/06 07:01:03, Old:0, New:1
Num Samples Changed: 1/1/06 07:12:21, Old:96, New:1
Num Samples Changed: 1/1/06 07:16:32, Old:96, New:1
End Method Modifications
Sample Readings:
SML-1;; 0,7925
SML-2;; 0,8629
SML-3;; 0,8249
SML-4;; 0,9444
SML-5;; 1,1093
SML-6;; 1,1018
SML-7;; 0,9943
SML-8;; 1,0091
SML-9;; 0,9169
SML-10;; 0,8637
SML-11;; 0,8515
SML-12;; 0,9106
SML-24;; 0,9876
SML-23;; 1,2998
SML-22;; 0,8755
SML-21;; 0,9382
SML-20;; 0,9954
SML-19;; 1,1441
SML-18;; 1,0509
SML-17;; 0,9655
SML-16;; 0,8165
SML-15;; 0,8133
SML-14;; 0,9275
SML-13;; 0,7980
SML-25;; 0,8541
SML-26;; 0,8621
SML-27;; 0,8623
SML-28;; 0,8276
SML-29;; 1,1202
SML-30;; 0,9516
SML-31;; 1,0871
SML-32;; 1,0110
SML-33;; 1,2190
SML-34;; 0,7624
SML-35;; 0,9300
SML-36;; 0,9609
SML-48;; 0,8186
SML-47;; 0,8142
SML-46;; 0,7869
SML-45;; 0,9679
SML-44;; 1,0141
SML-43;; 1,0507
SML-42;; 1,0118
SML-41;; 1,1658
SML-40;; 0,7877
SML-39;; 0,7833
SML-38;; 0,7571
SML-37;; 0,7911
SML-49;; 0,7860
SML-50;; 0,7815
SML-51;; 0,8139
SML-52;; 0,7590
SML-53;; 0,9068
SML-54;; 0,9027
SML-55;; 0,9554
SML-56;; 0,9765
SML-57;; 0,7291
SML-58;; 0,7325
SML-59;; 0,7743
SML-60;; 0,7854
SML-72;; 0,6847
SML-71;; 0,7215
SML-70;; 0,6947
SML-69;; 0,7285
SML-68;; 0,8278
SML-67;; 0,8493
SML-66;; 0,9512
SML-65;; 0,8521
SML-64;; 0,7845
SML-63;; 0,7587
SML-62;; 0,7595
SML-61;; 0,7533
SML-73;; 0,7771
SML-74;; 0,7670
SML-75;; 0,8162
SML-76;; 1,0177
SML-77;; 0,9185
SML-78;; 0,8648
SML-79;; 0,8933
SML-80;; 0,8827
SML-81;; 0,7010
SML-82;; 0,6999
SML-83;; 0,7124
SML-84;; 0,7075
SML-96;; 0,6885
SML-95;; 0,6772
SML-94;; 0,6950
SML-93;; 0,6805
SML-92;; 0,8550
SML-91;; 0,8414
SML-90;; 0,8409
SML-89;; 0,8541
SML-88;; 0,7710
SML-87;; 0,7630
SML-86;; 0,8509
SML-85;; 0,7455
Sample Readings end:

