Advanced Reads Samples		
Sample number	Abs	
1	1,292414904	
2	1,64145565	
3	1,268186331	
4	1,210921764	
5	0,944991529	
6	1,379388094	
7	1,432112455	
8	1,505463362	
9	1,441676259	
10	1,295871258	
11	1,115986705	
12	1,074500322	
13	1,182718515	
14	1,354157925	
15	1,624723673	
16	1,41805315	
17	1,049964905	
18	1,079425573	
19	1,522217274	
20	2,009711266	
21	1,938389063	
22	1,904386044	
23	1,668704271	
24	1,446384549	
25	1,561166406	
26	0,9738539457	
27	1,007169485	
28	1,229081511	
29	1,055542946	
30	0,8776983023	
31	0,9946058393	
32	1,304184556	
33	1,540853024	
34	1,775730848	
35	2,178689957	
36	2,065722466	
37	1,25367403	
38	1,471910477	
39	1,099135637	
40	1,196994185	
41	1,084806681	
42	1,012335896	
43	0,9333435297	
44	0,9861792326	
45	1,450544715	
46	1,301691294	
47	1,408974171	
48	1,610934377	
49	0,9909254313	
50	1,709015369	
51	1,012512088	
52	1,068246603	
53	0,7249497175	
54	0,9998110533	
55	0,7808520794	
56	0,7866199017	
57	0,8401449919	
58	1,012375355	
59	1,073215842	
60	1,022376537	
61	1,289313912	
62	1,175991058	
63	0,9300677776	
64	0,9735249877	
65	0,7673426867	
66	0,7427906394	
67	0,7390035391	
68	0,7625032663	
69	0,8029847145	
70	0,8019821644	
71	0,816960454	
72	0,87355721	
73	1,650880575	
74	1,170936942	
75	1,063845277	
76	0,9843870997	
77	0,9511181116	
78	0,8965452909	
79	0,7034031153	
80	0,7140057087	
81	0,8639947772	
82	0,7270101905	
83	0,7356438041	
84	0,7669653296	
85	1,663285494	
86	1,226237297	
87	1,351139545	
88	1,172158122	
89	1,015195847	
90	0,7663441896	
91	0,7548311949	
92	0,9131720662	
93	0,7231526971	
94	0,705843091	
95	0,7467188835	
96	0,9412656426	

Advanced Reads Samples
Advanced Reads Samples
Collection Time: 2/1/06 07:11:19
Operator Name  :
Microplate Reader Software Version: 3.20(57)
Parameter List :
Advanced Reads
Report time                       seg 02 jan 07:11:19 AM 2006
Method file                       Default
Batch file
Instrument                        Cary 50
Instrument serial number
Software Version                  3.20(57)
Driver Version                    2.2.54
Operator
Instrument Parameters
Stop Threshold                    OFF
Averaging Time (s)                0,5000
Temperature control
Device                           OFF
Set temperature (°C)
Wellplate
Plate format                     96 wells Costar
X Mode                            Wavelength (nm)
Y Mode                            Abs
Pathlength correction             None
Wavelength (nm)                  590,0
Analysis
Collection time                  2/1/06 07:06:21
Method Log     :
Method Name    : Default
Date/Time stamp: 2/1/06 06:54:56
Method Modifications:
Ave. time (s) Changed: 2/1/06 07:01:01, Old:   0,1000, New:   0,5000
WaveLength Changed: 2/1/06 07:01:01, Old:500,00, New:590,00
Num Samples Changed: 2/1/06 07:06:21, Old:0, New:1
Num Samples Changed: 2/1/06 07:11:19, Old:96, New:1
End Method Modifications
Sample Readings:
SML-1;; 1,2924
SML-2;; 1,6415
SML-3;; 1,2682
SML-4;; 1,2109
SML-5;; 0,9450
SML-6;; 1,3794
SML-7;; 1,4321
SML-8;; 1,5055
SML-9;; 1,4417
SML-10;; 1,2959
SML-11;; 1,1160
SML-12;; 1,0745
SML-24;; 1,4464
SML-23;; 1,6687
SML-22;; 1,9044
SML-21;; 1,9384
SML-20;; 2,0097
SML-19;; 1,5222
SML-18;; 1,0794
SML-17;; 1,0500
SML-16;; 1,4181
SML-15;; 1,6247
SML-14;; 1,3542
SML-13;; 1,1827
SML-25;; 1,5612
SML-26;; 0,9739
SML-27;; 1,0072
SML-28;; 1,2291
SML-29;; 1,0555
SML-30;; 0,8777
SML-31;; 0,9946
SML-32;; 1,3042
SML-33;; 1,5409
SML-34;; 1,7757
SML-35;; 2,1787
SML-36;; 2,0657
SML-48;; 1,6109
SML-47;; 1,4090
SML-46;; 1,3017
SML-45;; 1,4505
SML-44;; 0,9862
SML-43;; 0,9333
SML-42;; 1,0123
SML-41;; 1,0848
SML-40;; 1,1970
SML-39;; 1,0991
SML-38;; 1,4719
SML-37;; 1,2537
SML-49;; 0,9909
SML-50;; 1,7090
SML-51;; 1,0125
SML-52;; 1,0682
SML-53;; 0,7249
SML-54;; 0,9998
SML-55;; 0,7809
SML-56;; 0,7866
SML-57;; 0,8401
SML-58;; 1,0124
SML-59;; 1,0732
SML-60;; 1,0224
SML-72;; 0,8736
SML-71;; 0,8170
SML-70;; 0,8020
SML-69;; 0,8030
SML-68;; 0,7625
SML-67;; 0,7390
SML-66;; 0,7428
SML-65;; 0,7673
SML-64;; 0,9735
SML-63;; 0,9301
SML-62;; 1,1760
SML-61;; 1,2893
SML-73;; 1,6509
SML-74;; 1,1709
SML-75;; 1,0638
SML-76;; 0,9844
SML-77;; 0,9511
SML-78;; 0,8965
SML-79;; 0,7034
SML-80;; 0,7140
SML-81;; 0,8640
SML-82;; 0,7270
SML-83;; 0,7356
SML-84;; 0,7670
SML-96;; 0,9413
SML-95;; 0,7467
SML-94;; 0,7058
SML-93;; 0,7232
SML-92;; 0,9132
SML-91;; 0,7548
SML-90;; 0,7663
SML-89;; 1,0152
SML-88;; 1,1722
SML-87;; 1,3511
SML-86;; 1,2262
SML-85;; 1,6633
Sample Readings end:

