Advanced Reads Samples		
Sample number	Abs	
1	1,716442108	
2	1,96767199	
3	1,922734261	
4	2,004522085	
5	1,987577915	
6	2,139112949	
7	1,896283507	
8	1,904705763	
9	1,611469746	
10	1,406911373	
11	1,209605694	
12	1,162143826	
13	0,9253447056	
14	1,445766449	
15	1,700338602	
16	1,728191257	
17	1,434223413	
18	2,201898098	
19	2,285111427	
20	2,354607105	
21	2,127349377	
22	1,97813797	
23	1,78479147	
24	1,563394308	
25	0,8878419399	
26	1,105471373	
27	0,9479217529	
28	1,134474039	
29	1,112766027	
30	1,745756269	
31	1,375715733	
32	1,58391428	
33	1,539625406	
34	2,427148819	
35	1,633117318	
36	2,09666729	
37	0,7391397953	
38	1,084459305	
39	0,9620119929	
40	1,165039539	
41	0,8642190695	
42	1,330146551	
43	1,275050163	
44	1,555120707	
45	1,208387733	
46	1,988199115	
47	1,956595421	
48	2,288343668	
49	0,8369162083	
50	0,9512021542	
51	0,8487006426	
52	0,9588073492	
53	0,9407869577	
54	1,022768736	
55	0,8309161663	
56	1,102901816	
57	1,155327559	
58	1,192465425	
59	1,183260918	
60	1,618700385	
61	0,7554777861	
62	0,7916666269	
63	0,809559226	
64	0,9153034687	
65	0,7240254879	
66	0,9107884169	
67	0,9928212166	
68	1,078595281	
69	0,9493521452	
70	0,8784166574	
71	1,008282304	
72	1,163026333	
73	0,7140090466	
74	0,8259193897	
75	0,8325535059	
76	0,7314271927	
77	0,827772975	
78	0,810878396	
79	0,7844792604	
80	0,8010326624	
81	0,8200589418	
82	0,8028314114	
83	0,8472898602	
84	0,7687068582	
85	0,741289854	
86	0,7470172644	
87	0,7558448911	
88	0,7621020079	
89	0,7696609497	
90	0,743371129	
91	0,7512876987	
92	0,7766231894	
93	0,7785515785	
94	0,836461246	
95	0,8231869936	
96	0,8366730809	

Advanced Reads Samples
Advanced Reads Samples
Collection Time: 2/1/06 10:44:38
Operator Name  : Pool 1
Microplate Reader Software Version: 3.20(57)
Parameter List :
Advanced Reads
Report time                       seg 02 jan 10:44:37 AM 2006
Method file                       Default
Batch file
Instrument                        Cary 50
Instrument serial number
Software Version                  3.20(57)
Driver Version                    2.2.54
Operator                          Pool 1
Instrument Parameters
Stop Threshold                    OFF
Averaging Time (s)                0,5000
Temperature control
Device                           OFF
Set temperature (°C)
Wellplate
Plate format                     96 wells Costar
X Mode                            Wavelength (nm)
Y Mode                            Abs
Pathlength correction             None
Wavelength (nm)                  590,0
Analysis
Collection time                  2/1/06 10:40:20
Method Log     :
Method Name    : Default
Date/Time stamp: 2/1/06 09:52:53
Method Modifications:
Operator Changed: 2/1/06 09:53:57, Old:, New:Teste
Ave. time (s) Changed: 2/1/06 09:53:57, Old:   0,1000, New:   0,5000
WaveLength Changed: 2/1/06 09:53:57, Old:500,00, New:430,00
Num Samples Changed: 2/1/06 09:54:18, Old:0, New:1
Num Samples Changed: 2/1/06 09:55:10, Old:8, New:1
Num Samples Changed: 2/1/06 09:56:17, Old:8, New:1
Num Samples Changed: 2/1/06 10:40:20, Old:8, New:1
Operator Changed: 2/1/06 10:43:49, Old:Teste, New:Pool 1
WaveLength Changed: 2/1/06 10:43:49, Old:430,00, New:590,00
Num Samples Changed: 2/1/06 10:44:37, Old:8, New:1
End Method Modifications
Sample Readings:
SML-1;; 1,7164
SML-2;; 1,9677
SML-3;; 1,9227
SML-4;; 2,0045
SML-5;; 1,9876
SML-6;; 2,1391
SML-7;; 1,8963
SML-8;; 1,9047
SML-9;; 1,6115
SML-10;; 1,4069
SML-11;; 1,2096
SML-12;; 1,1621
SML-24;; 1,5634
SML-23;; 1,7848
